1	N	48
1	J	48
0	J	48
1	R	48
2	N	49
2	J	49
1	W	49
2	R	49
3	N	63
3	J	64
2	E	68
1	J	68
1	R	68
4	N	68
4	J	68
1	W	69
3	R	69
3	W	74
4	R	74
5	N	106
5	J	107
4	W	107
5	R	107
4	J	109
5	E	110
4	R	110
4	W	115
0	R	115
4	J	491
4	R	491
4	W	491
0	R	491
4	J	521
4	R	521
4	W	521
0	R	521
4	J	566
4	R	566
4	W	566
0	R	566
4	J	608
4	R	608
4	W	608
0	R	608
4	J	999
4	R	999
4	W	999
0	R	999
4	J	1108
4	R	1108
4	W	1108
0	R	1108
4	J	1155
4	R	1156
4	W	1156
0	R	1156
4	J	2198
4	R	2198
6	N	2200
6	J	2200
4	W	2201
6	R	2201
